Time, Date, Latitude, Longitude, Elevation, Speed (Knots), Angle, Fix, Quality, Satellites, Color Temp, Lux, R, G, B, C
7:35:40.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.06,333.62,1,2,9,4165,110,121,135,87,357
7:35:41.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.18,310.28,1,2,9,4165,110,121,135,87,357
7:35:42.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.05,50.17,1,2,9,4165,110,121,135,87,357
7:35:43.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.18,270.62,1,2,9,4165,110,121,135,87,357
7:35:44.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.16,287.53,1,2,9,4165,110,121,135,87,357
7:35:45.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.16,287.53,1,2,9,4165,110,121,135,87,357
7:35:45.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.09,237.23,1,2,9,4165,110,121,135,87,357
7:35:46.0,9/21/2014,3407.7490N,11808.8925W,227.30,0.10,193.04,1,2,9,4165,110,121,135,87,357
7:35:47.0,9/21/2014,3407.7487N,11808.8935W,227.30,0.17,197.21,1,2,9,4165,110,121,135,87,356
7:35:48.0,9/21/2014,3407.7485N,11808.8935W,227.50,0.17,197.21,1,2,9,4165,110,121,135,87,356
7:35:48.0,9/21/2014,3407.7485N,11808.8935W,227.50,0.26,206.61,1,2,9,4165,110,121,135,87,357
7:35:49.0,9/21/2014,3407.7482N,11808.8935W,227.50,0.22,213.71,1,2,9,4165,110,121,135,87,357
7:35:50.0,9/21/2014,3407.7482N,11808.8945W,227.50,0.26,206.56,1,2,9,4165,110,121,135,87,357
7:35:51.0,9/21/2014,3407.7480N,11808.8945W,227.50,0.13,170.34,1,2,9,4165,110,121,135,87,357
7:35:52.0,9/21/2014,3407.7480N,11808.8945W,227.50,0.05,172.44,1,2,9,4165,110,121,135,87,357
7:35:53.0,9/21/2014,3407.7478N,11808.8945W,227.50,0.21,245.12,1,2,9,4165,110,121,135,87,357
7:35:54.0,9/21/2014,3407.7478N,11808.8955W,228.30,0.21,245.12,1,2,8,4165,110,121,135,87,357
7:35:54.0,9/21/2014,3407.7478N,11808.8955W,228.30,0.13,253.78,1,2,8,4165,110,121,135,87,357
7:35:55.0,9/21/2014,3407.7475N,11808.8955W,228.30,0.23,207.29,1,2,8,4165,110,121,135,87,357
7:35:56.0,9/21/2014,3407.7475N,11808.8955W,228.30,0.14,225.05,1,2,8,4165,110,121,135,87,358
7:35:57.0,9/21/2014,3407.7475N,11808.8955W,228.30,0.17,203.06,1,2,8,4159,111,121,136,87,359
7:35:58.0,9/21/2014,3407.7475N,11808.8955W,228.30,0.14,181.32,1,2,8,4159,111,121,136,87,359
7:35:59.0,9/21/2014,3407.7475N,11808.8955W,228.30,0.13,206.36,1,2,8,4165,110,121,135,87,357
7:36:0.0,9/21/2014,3407.7473N,11808.8955W,228.30,0.21,268.26,1,2,8,4165,110,121,135,87,357
7:36:1.0,9/21/2014,3407.7473N,11808.8955W,228.30,0.28,252.46,1,2,8,4222,100,111,124,81,330
7:36:2.0,9/21/2014,3407.7473N,11808.8955W,228.30,0.24,234.36,1,2,8,4329,93,104,117,78,311
7:36:3.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.24,234.36,1,2,8,4329,93,104,117,78,312
7:36:3.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.19,192.12,1,2,8,4329,93,104,117,78,313
7:36:4.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.16,201.15,1,2,8,4329,93,104,117,78,312
7:36:5.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.16,258.05,1,2,8,4329,93,104,117,78,312
7:36:6.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.26,260.95,1,2,8,4329,93,104,117,78,311
7:36:7.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.08,264.84,1,2,8,4329,93,104,117,78,311
7:36:8.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.15,208.85,1,2,8,4329,93,104,117,78,311
7:36:9.0,9/21/2014,3407.7473N,11808.8964W,228.60,0.10,250.39,1,2,8,4339,92,104,116,78,311
7:36:10.0,9/21/2014,3407.7468N,11808.8964W,228.60,0.15,185.99,1,2,8,4339,92,104,116,78,311
7:36:11.0,9/21/2014,3407.7465N,11808.8964W,228.60,0.25,207.62,1,2,8,4329,93,104,117,78,311
7:36:12.0,9/21/2014,3407.7463N,11808.8964W,229.10,0.25,207.62,1,2,9,4329,93,104,117,78,311
7:36:12.0,9/21/2014,3407.7463N,11808.8964W,229.10,0.18,223.33,1,2,9,4329,93,104,117,78,311
7:36:13.0,9/21/2014,3407.7460N,11808.8964W,229.10,0.19,236.80,1,2,9,4329,93,104,117,78,311
7:36:14.0,9/21/2014,3407.7460N,11808.8964W,229.10,0.16,188.15,1,2,9,4329,93,104,117,78,311
7:36:15.0,9/21/2014,3407.7460N,11808.8964W,229.10,0.16,151.47,1,2,9,4329,93,104,117,78,311
7:36:16.0,9/21/2014,3407.7458N,11808.8974W,229.10,0.19,173.15,1,2,9,4283,92,104,116,77,311
7:36:17.0,9/21/2014,3407.7456N,11808.8974W,229.10,0.16,158.92,1,2,9,4329,93,104,117,78,311
7:36:18.0,9/21/2014,3407.7453N,11808.8974W,229.50,0.16,158.92,1,2,9,4222,104,115,129,84,342
7:36:18.0,9/21/2014,3407.7453N,11808.8974W,229.50,0.18,194.45,1,2,9,4196,108,120,134,87,355
7:36:19.0,9/21/2014,3407.7451N,11808.8974W,229.50,0.30,199.38,1,2,9,4223,101,114,126,83,336
7:36:20.0,9/21/2014,3407.7446N,11808.8974W,229.50,0.31,201.46,1,2,9,4271,88,102,112,75,301
7:36:21.0,9/21/2014,3407.7446N,11808.8974W,229.90,0.31,201.46,1,2,9,4271,88,102,112,75,301
7:36:21.0,9/21/2014,3407.7446N,11808.8974W,229.90,0.22,208.49,1,2,9,4271,88,102,112,75,301
7:36:22.0,9/21/2014,3407.7443N,11808.8974W,229.90,0.28,209.03,1,2,9,4271,88,102,112,75,301
7:36:23.0,9/21/2014,3407.7441N,11808.8974W,229.90,0.28,206.88,1,2,9,4271,88,102,112,75,301
7:36:24.0,9/21/2014,3407.7438N,11808.8984W,230.20,0.28,206.88,1,2,9,4271,88,102,112,75,301
7:36:24.0,9/21/2014,3407.7438N,11808.8984W,230.20,0.29,198.40,1,2,9,4271,88,102,112,75,301
7:36:25.0,9/21/2014,3407.7438N,11808.8984W,230.20,0.21,185.14,1,2,9,4271,88,102,112,75,301
7:36:26.0,9/21/2014,3407.7438N,11808.8984W,230.20,0.21,167.83,1,2,9,4271,88,102,112,75,301
7:36:27.0,9/21/2014,3407.7438N,11808.8984W,230.20,0.20,182.97,1,2,9,4271,88,102,112,75,301
7:36:28.0,9/21/2014,3407.7436N,11808.8984W,230.20,0.12,221.44,1,2,9,4271,88,102,112,75,301
7:36:29.0,9/21/2014,3407.7434N,11808.8984W,230.20,0.26,191.89,1,2,9,4271,88,102,112,75,301
7:36:30.0,9/21/2014,3407.7434N,11808.8984W,230.70,0.26,191.89,1,2,9,4271,88,102,112,75,301
7:36:30.0,9/21/2014,3407.7434N,11808.8984W,230.70,0.14,225.41,1,2,9,4271,88,102,112,75,301
7:36:31.0,9/21/2014,3407.7434N,11808.8984W,230.70,0.20,265.82,1,2,9,4268,92,103,115,76,307
7:36:32.0,9/21/2014,3407.7434N,11808.8984W,230.70,0.18,259.26,1,2,9,4283,92,104,116,77,309
7:36:33.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.18,259.26,1,2,9,4283,92,104,116,77,310
7:36:33.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.25,287.82,1,2,9,4283,92,104,116,77,310
7:36:34.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.16,288.84,1,2,9,4196,108,120,134,87,355
7:36:35.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.14,227.69,1,2,9,4171,108,121,134,87,356
7:36:36.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.18,229.63,1,2,9,4171,108,121,134,87,356
7:36:37.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.17,270.13,1,2,9,4171,108,121,134,87,355
7:36:38.0,9/21/2014,3407.7434N,11808.8994W,231.00,0.10,237.73,1,2,9,4196,108,120,134,87,355
7:36:39.0,9/21/2014,3407.7434N,11808.8994W,231.20,0.10,237.73,1,2,9,4196,108,120,134,87,355
7:36:39.0,9/21/2014,3407.7434N,11808.8994W,231.20,0.09,215.66,1,2,9,4196,108,120,134,87,355
7:36:40.0,9/21/2014,3407.7434N,11808.8994W,231.20,0.03,149.70,1,2,9,4237,96,108,120,79,319
7:36:41.0,9/21/2014,3407.7434N,11808.8984W,231.20,0.16,196.04,1,2,9,4324,91,103,115,77,308
7:36:42.0,9/21/2014,3407.7431N,11808.8984W,231.20,0.07,169.74,1,2,9,4283,92,104,116,77,309
7:36:43.0,9/21/2014,3407.7431N,11808.8984W,231.20,0.09,125.48,1,2,9,4283,92,104,116,77,309
7:36:44.0,9/21/2014,3407.7431N,11808.8984W,231.20,0.20,191.83,1,2,9,4313,93,103,116,77,309
7:36:45.0,9/21/2014,3407.7431N,11808.8984W,231.20,0.24,192.07,1,2,9,4283,92,104,116,77,309
7:36:46.0,9/21/2014,3407.7431N,11808.8984W,231.20,0.27,218.01,1,2,9,4283,92,104,116,77,309
7:36:47.0,9/21/2014,3407.7429N,11808.8994W,231.20,0.19,213.27,1,2,9,4283,92,104,116,77,309
7:36:48.0,9/21/2014,3407.7429N,11808.8994W,231.40,0.19,213.27,1,2,9,4283,92,104,116,77,309
7:36:48.0,9/21/2014,3407.7429N,11808.8994W,231.40,0.24,176.63,1,2,9,4283,92,104,116,77,309
7:36:49.0,9/21/2014,3407.7429N,11808.8994W,231.40,0.23,170.23,1,2,9,4283,92,104,116,77,309
7:36:50.0,9/21/2014,3407.7426N,11808.8994W,231.40,0.12,229.94,1,2,9,4283,92,104,116,77,309
7:36:51.0,9/21/2014,3407.7426N,11808.8994W,231.40,0.03,113.83,1,2,9,4283,92,104,116,77,309
7:36:52.0,9/21/2014,3407.7426N,11808.8994W,231.40,0.18,55.39,1,2,9,4283,92,104,116,77,310
7:36:53.0,9/21/2014,3407.7426N,11808.8984W,231.40,0.09,106.19,1,2,9,4324,91,103,115,77,308
7:36:54.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.09,106.19,1,2,9,4324,91,103,115,77,308
7:36:54.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.28,103.39,1,2,9,4324,91,103,115,77,308
7:36:55.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.27,107.49,1,2,9,4324,91,103,115,77,308
7:36:56.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.17,147.45,1,2,9,4324,91,103,115,77,308
7:36:57.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.17,147.45,1,2,9,4230,98,111,123,81,328
7:36:57.0,9/21/2014,3407.7426N,11808.8984W,231.50,0.17,223.07,1,2,9,4152,109,120,134,86,354
